Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Purchase Amount (USD),Season,Review Rating,Subscription Status,Shipping Type,Promo Code Used,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
2302,37,Male,Pants,Clothing,Maine,L,Turquoise,20,Winter,2.9,No,Next Day Air,No,No,21,Debit Card,Annually
2303,36,Male,Belt,Accessories,Montana,L,Pink,39,Summer,3.6,No,Store Pickup,No,No,38,Venmo,Monthly
2304,51,Male,Sunglasses,Accessories,New Jersey,S,Beige,71,Spring,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly
2305,26,Male,Hoodie,Clothing,Louisiana,L,Silver,73,Winter,4.7,No,Free Shipping,No,No,9,Debit Card,Fortnightly
2306,68,Male,Handbag,Accessories,Maine,M,Gold,63,Summer,2.6,No,Free Shipping,No,No,47,Cash,Weekly
2307,27,Male,Gloves,Accessories,Florida,L,Silver,78,Winter,3.4,No,Standard,No,No,8,Cash,Bi-Weekly
2308,28,Male,Skirt,Clothing,Missouri,L,Green,96,Fall,3.5,No,Next Day Air,No,No,30,Debit Card,Annually
2309,49,Male,Sunglasses,Accessories,North Dakota,M,Teal,81,Winter,3.4,No,2-Day Shipping,No,No,22,Bank Transfer,Quarterly
2310,70,Male,Dress,Clothing,Connecticut,S,Gold,95,Fall,5,No,2-Day Shipping,No,No,3,Bank Transfer,Quarterly
2311,30,Male,Gloves,Accessories,Virginia,M,Cyan,68,Spring,4.6,No,Standard,No,No,15,PayPal,Monthly
2312,27,Male,Sneakers,Footwear,Montana,L,Gold,28,Spring,4.8,No,2-Day Shipping,No,No,10,Bank Transfer,Every 3 Months
2313,19,Male,T-shirt,Clothing,Vermont,L,Violet,30,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months
2314,64,Male,Dress,Clothing,Georgia,M,Black,31,Summer,4.7,No,Next Day Air,No,No,36,Bank Transfer,Fortnightly
2315,42,Male,Handbag,Accessories,Virginia,XL,Brown,95,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months
2316,69,Male,Socks,Clothing,Vermont,M,Indigo,79,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly
2317,28,Male,Sneakers,Footwear,Montana,L,Yellow,39,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually
2318,47,Male,Jacket,Outerwear,New Jersey,M,Purple,34,Summer,4.7,No,Next Day Air,No,No,28,Bank Transfer,Monthly
2319,69,Male,Hoodie,Clothing,Wyoming,L,White,28,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually
2320,56,Male,Sandals,Footwear,Maine,XL,Turquoise,38,Winter,5,No,Free Shipping,No,No,29,PayPal,Monthly
2321,28,Male,Shoes,Footwear,New Mexico,M,Olive,55,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months
2322,50,Male,Sandals,Footwear,Colorado,M,Beige,31,Winter,3,No,Next Day Air,No,No,27,Debit Card,Fortnightly
2323,39,Male,Coat,Outerwear,Connecticut,S,Lavender,84,Spring,4.5,No,Store Pickup,No,No,21,Venmo,Fortnightly
2324,35,Male,Gloves,Accessories,Maryland,L,White,93,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly
2325,59,Male,Coat,Outerwear,Oregon,L,Brown,28,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually
2326,44,Male,Boots,Footwear,New York,M,Charcoal,55,Summer,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly
2327,66,Male,Skirt,Clothing,Oklahoma,L,Maroon,63,Winter,2.6,No,Standard,No,No,38,Bank Transfer,Annually
2328,20,Male,Skirt,Clothing,Alabama,M,Red,94,Winter,4.2,No,2-Day Shipping,No,No,22,Venmo,Bi-Weekly
2329,45,Male,Pants,Clothing,North Dakota,M,Maroon,36,Fall,2.6,No,Express,No,No,29,Venmo,Bi-Weekly
2330,49,Male,Hat,Accessories,Nebraska,S,Teal,97,Spring,4.8,No,Free Shipping,No,No,42,Bank Transfer,Annually
2331,60,Male,Backpack,Accessories,Arizona,L,Orange,63,Summer,2.9,No,Store Pickup,No,No,47,PayPal,Every 3 Months
2332,61,Male,Scarf,Accessories,Illinois,S,Olive,77,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly
2333,36,Male,Scarf,Accessories,South Carolina,XL,Olive,53,Fall,2.6,No,Store Pickup,No,No,10,Venmo,Monthly
2334,33,Male,Shirt,Clothing,Kansas,M,Beige,77,Spring,3.8,No,Next Day Air,No,No,1,PayPal,Every 3 Months
2335,49,Male,Boots,Footwear,Kansas,L,Green,79,Summer,4.2,No,Standard,No,No,7,Credit Card,Monthly
2336,31,Male,Coat,Outerwear,Idaho,M,Black,37,Summer,3.9,No,Store Pickup,No,No,10,Venmo,Fortnightly
2337,19,Male,Belt,Accessories,California,M,Green,94,Winter,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly
2338,39,Male,Boots,Footwear,North Dakota,S,Violet,76,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually
2339,66,Male,Sneakers,Footwear,Georgia,S,Silver,68,Fall,4,No,Express,No,No,21,PayPal,Quarterly
2340,25,Male,Shirt,Clothing,Illinois,L,Maroon,65,Spring,3.4,No,Next Day Air,No,No,24,Bank Transfer,Quarterly
2341,63,Male,Blouse,Clothing,Delaware,M,Cyan,24,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly
2342,56,Male,Jacket,Outerwear,Connecticut,L,Teal,31,Summer,4.5,No,Express,No,No,22,Venmo,Every 3 Months
2343,20,Male,Skirt,Clothing,Tennessee,M,Olive,89,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly
2344,58,Male,Socks,Clothing,Maryland,M,Red,49,Summer,4.4,No,2-Day Shipping,No,No,44,PayPal,Monthly
2345,34,Male,Sandals,Footwear,Rhode Island,XL,Lavender,92,Fall,3.5,No,Express,No,No,14,Venmo,Bi-Weekly
2346,28,Male,T-shirt,Clothing,New York,S,Orange,32,Winter,3.3,No,Express,No,No,23,Bank Transfer,Every 3 Months
2347,22,Male,Jacket,Outerwear,New Mexico,L,Brown,67,Winter,3.1,No,Standard,No,No,46,Debit Card,Fortnightly
2348,37,Male,Belt,Accessories,California,S,Gray,64,Fall,4.2,No,Express,No,No,46,Cash,Every 3 Months
2349,54,Male,Shoes,Footwear,Maine,M,Orange,84,Spring,4.9,No,Next Day Air,No,No,16,PayPal,Every 3 Months
2350,65,Male,Blouse,Clothing,New York,M,Orange,34,Fall,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months
2351,57,Male,Shoes,Footwear,Hawaii,M,Turquoise,26,Winter,4.2,No,Free Shipping,No,No,21,Cash,Annually
2352,38,Male,Sweater,Clothing,New Hampshire,S,Cyan,50,Fall,4.9,No,Store Pickup,No,No,25,PayPal,Bi-Weekly
2353,70,Male,Boots,Footwear,Nebraska,M,Yellow,46,Fall,2.8,No,Store Pickup,No,No,25,Bank Transfer,Quarterly
2354,56,Male,Handbag,Accessories,Montana,M,White,71,Fall,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months
2355,56,Male,Blouse,Clothing,Wisconsin,M,Blue,78,Summer,4.8,No,Next Day Air,No,No,27,Venmo,Monthly
2356,22,Male,Skirt,Clothing,Tennessee,S,Purple,35,Winter,4.1,No,Next Day Air,No,No,12,Cash,Monthly
2357,57,Male,Backpack,Accessories,Montana,M,Gray,58,Summer,3,No,Free Shipping,No,No,27,Debit Card,Quarterly
2358,53,Male,Shirt,Clothing,Michigan,L,Cyan,67,Fall,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly
2359,53,Male,Sweater,Clothing,Texas,L,Pink,93,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly
2360,19,Male,Scarf,Accessories,Pennsylvania,S,Gold,81,Spring,3.3,No,2-Day Shipping,No,No,44,Bank Transfer,Every 3 Months
2361,49,Male,Handbag,Accessories,New York,L,Silver,80,Fall,4.7,No,2-Day Shipping,No,No,27,Venmo,Every 3 Months
2362,44,Male,Scarf,Accessories,Alabama,M,Gray,64,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months
2363,27,Male,Jeans,Clothing,Virginia,M,Brown,41,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly
2364,60,Male,Socks,Clothing,Pennsylvania,XL,Pink,79,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly
2365,62,Male,Sunglasses,Accessories,Mississippi,L,Maroon,60,Winter,4.2,No,Free Shipping,No,No,4,PayPal,Quarterly
2366,52,Male,Sneakers,Footwear,Wyoming,S,Peach,91,Winter,2.5,No,Next Day Air,No,No,32,Venmo,Monthly
2367,30,Male,Shoes,Footwear,New Mexico,L,Brown,66,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly
2368,66,Male,Socks,Clothing,North Dakota,L,Green,85,Winter,3.4,No,Standard,No,No,28,Bank Transfer,Bi-Weekly
2369,29,Male,Sunglasses,Accessories,New Jersey,M,Lavender,38,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months
2370,24,Male,Sweater,Clothing,Vermont,M,Cyan,23,Winter,4.6,No,Standard,No,No,24,PayPal,Monthly
2371,51,Male,Shoes,Footwear,Alaska,M,Black,71,Spring,3.9,No,Store Pickup,No,No,38,Venmo,Weekly
2372,67,Male,Socks,Clothing,Indiana,M,Charcoal,25,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually
2373,50,Male,Boots,Footwear,Alabama,XL,Silver,39,Spring,3.1,No,Express,No,No,9,PayPal,Fortnightly
2374,37,Male,Hoodie,Clothing,Michigan,M,Gray,20,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months
2375,69,Male,Gloves,Accessories,Washington,L,Peach,73,Winter,4.7,No,Standard,No,No,31,Debit Card,Monthly
2376,60,Male,Backpack,Accessories,Virginia,L,Peach,63,Fall,2.9,No,Next Day Air,No,No,18,Credit Card,Quarterly
2377,21,Male,Gloves,Accessories,Tennessee,XL,Cyan,94,Spring,4.1,No,Express,No,No,5,Cash,Weekly
2378,44,Male,Blouse,Clothing,South Dakota,L,Magenta,94,Fall,4,No,Next Day Air,No,No,22,Cash,Annually
2379,26,Male,Scarf,Accessories,New Hampshire,L,Teal,71,Summer,2.7,No,Store Pickup,No,No,37,PayPal,Bi-Weekly
2380,40,Male,Hat,Accessories,South Dakota,M,Peach,77,Spring,4,No,2-Day Shipping,No,No,22,Debit Card,Monthly
2381,41,Male,Scarf,Accessories,Pennsylvania,M,Black,66,Fall,2.5,No,Next Day Air,No,No,36,PayPal,Fortnightly
2382,62,Male,Sandals,Footwear,Wisconsin,M,Teal,23,Summer,4.5,No,Free Shipping,No,No,23,PayPal,Annually
2383,39,Male,Sweater,Clothing,California,M,Turquoise,60,Spring,3.9,No,Express,No,No,44,Debit Card,Weekly
2384,53,Male,Backpack,Accessories,Rhode Island,L,Gold,72,Spring,4.9,No,2-Day Shipping,No,No,25,Bank Transfer,Annually
2385,24,Male,Blouse,Clothing,Alabama,L,Green,35,Winter,3.3,No,2-Day Shipping,No,No,40,PayPal,Quarterly
2386,41,Male,Scarf,Accessories,Oklahoma,M,Brown,31,Fall,3.8,No,Express,No,No,12,PayPal,Weekly
2387,19,Male,Socks,Clothing,Illinois,L,Blue,33,Summer,2.9,No,Standard,No,No,14,Venmo,Monthly
2388,36,Male,Hat,Accessories,Tennessee,M,Gold,95,Summer,4,No,2-Day Shipping,No,No,14,Debit Card,Monthly
2389,21,Male,Dress,Clothing,Alabama,M,Peach,68,Fall,4.1,No,Store Pickup,No,No,10,Debit Card,Annually
2390,25,Male,Coat,Outerwear,Kansas,M,Violet,87,Spring,3.1,No,Store Pickup,No,No,17,Bank Transfer,Every 3 Months
2391,65,Male,Shirt,Clothing,Arizona,XL,Yellow,64,Winter,4.6,No,Express,No,No,24,Debit Card,Fortnightly
2392,42,Male,Shirt,Clothing,Michigan,M,Black,74,Winter,4.6,No,Next Day Air,No,No,31,Bank Transfer,Quarterly
2393,40,Male,Jeans,Clothing,Missouri,L,Silver,62,Spring,2.6,No,2-Day Shipping,No,No,36,Cash,Annually
2394,58,Male,Socks,Clothing,Louisiana,M,Brown,97,Winter,5,No,2-Day Shipping,No,No,38,PayPal,Every 3 Months
2395,40,Male,Sandals,Footwear,Connecticut,L,Peach,47,Fall,2.9,No,2-Day Shipping,No,No,23,Debit Card,Fortnightly
2396,62,Male,Blouse,Clothing,Connecticut,M,Cyan,83,Winter,3.5,No,2-Day Shipping,No,No,47,PayPal,Bi-Weekly
2397,38,Male,Shirt,Clothing,Oregon,M,Olive,82,Spring,3.7,No,2-Day Shipping,No,No,20,Venmo,Weekly
2398,37,Male,Sunglasses,Accessories,West Virginia,L,Black,26,Fall,2.9,No,Store Pickup,No,No,41,Venmo,Monthly
2399,65,Male,Jacket,Outerwear,Florida,M,Orange,81,Winter,4.3,No,Free Shipping,No,No,44,Bank Transfer,Fortnightly
2400,55,Male,Dress,Clothing,New Hampshire,L,Beige,44,Spring,3.2,No,Store Pickup,No,No,31,Cash,Monthly
2401,43,Male,Sunglasses,Accessories,Oregon,M,Peach,88,Winter,4.2,No,Next Day Air,No,No,11,Credit Card,Bi-Weekly
2402,43,Male,Boots,Footwear,Oregon,M,Pink,76,Winter,4.2,No,Standard,No,No,25,PayPal,Bi-Weekly
2403,45,Male,Scarf,Accessories,Utah,M,Brown,89,Winter,3.8,No,Free Shipping,No,No,31,Cash,Weekly
2404,64,Male,Shorts,Clothing,Missouri,M,Magenta,22,Fall,4.4,No,Standard,No,No,40,Debit Card,Weekly
2405,28,Male,Shorts,Clothing,West Virginia,L,Cyan,33,Winter,3.1,No,2-Day Shipping,No,No,23,Credit Card,Bi-Weekly
2406,69,Male,Jeans,Clothing,California,XL,Silver,97,Fall,5,No,Standard,No,No,5,Debit Card,Quarterly
2407,54,Male,Scarf,Accessories,California,M,Indigo,57,Winter,4.7,No,Standard,No,No,26,PayPal,Weekly
2408,52,Male,Shorts,Clothing,Illinois,M,Beige,38,Summer,3,No,Express,No,No,11,Credit Card,Bi-Weekly
2409,23,Male,Sneakers,Footwear,Hawaii,XL,Black,55,Fall,4.2,No,Next Day Air,No,No,44,Debit Card,Every 3 Months
2410,26,Male,Jewelry,Accessories,Washington,L,Yellow,37,Spring,3,No,Store Pickup,No,No,47,Cash,Every 3 Months
2411,48,Male,Shoes,Footwear,Wisconsin,M,Maroon,43,Summer,3.7,No,Free Shipping,No,No,46,PayPal,Monthly
2412,49,Male,Hoodie,Clothing,Virginia,M,Cyan,96,Summer,2.7,No,Free Shipping,No,No,35,Cash,Every 3 Months
2413,53,Male,Jacket,Outerwear,Oregon,M,Pink,51,Winter,4.3,No,2-Day Shipping,No,No,8,Bank Transfer,Bi-Weekly
2414,69,Male,Shorts,Clothing,Pennsylvania,XL,Violet,95,Fall,2.7,No,2-Day Shipping,No,No,30,Bank Transfer,Weekly
2415,26,Male,Socks,Clothing,Virginia,M,Lavender,26,Summer,3.7,No,Next Day Air,No,No,14,Credit Card,Bi-Weekly
2416,21,Male,Coat,Outerwear,Hawaii,XL,Lavender,34,Fall,4.3,No,Standard,No,No,30,Bank Transfer,Weekly
2417,59,Male,Sandals,Footwear,Nebraska,S,Black,83,Summer,4,No,Next Day Air,No,No,26,Credit Card,Every 3 Months
2418,21,Male,Backpack,Accessories,Alaska,M,Olive,24,Fall,3.3,No,Standard,No,No,32,Venmo,Fortnightly
2419,22,Male,Pants,Clothing,Michigan,S,Indigo,69,Fall,4,No,Next Day Air,No,No,47,Cash,Every 3 Months
2420,26,Male,Sweater,Clothing,North Carolina,M,Blue,40,Fall,2.7,No,Next Day Air,No,No,11,Credit Card,Every 3 Months
2421,41,Male,Jacket,Outerwear,North Carolina,S,Green,87,Winter,4.2,No,Free Shipping,No,No,28,PayPal,Annually
2422,37,Male,Sneakers,Footwear,Minnesota,L,Pink,46,Spring,4.6,No,Standard,No,No,2,Debit Card,Every 3 Months
2423,30,Male,Jewelry,Accessories,Georgia,M,Peach,82,Winter,4.8,No,Store Pickup,No,No,45,Credit Card,Weekly
2424,49,Male,Backpack,Accessories,West Virginia,M,Purple,81,Summer,2.8,No,Free Shipping,No,No,7,Credit Card,Every 3 Months
2425,49,Male,Jewelry,Accessories,Delaware,M,Peach,57,Winter,4.5,No,Next Day Air,No,No,28,Bank Transfer,Bi-Weekly
2426,58,Male,Shoes,Footwear,North Dakota,S,Olive,49,Summer,3,No,2-Day Shipping,No,No,34,Bank Transfer,Quarterly
2427,70,Male,Jacket,Outerwear,Florida,M,Olive,42,Fall,4.6,No,Free Shipping,No,No,26,Debit Card,Every 3 Months
2428,27,Male,Jacket,Outerwear,Oregon,M,Purple,26,Spring,3.3,No,Standard,No,No,45,Cash,Quarterly
2429,65,Male,T-shirt,Clothing,Idaho,M,Violet,38,Spring,4.4,No,Next Day Air,No,No,34,Debit Card,Annually
2430,57,Male,Sneakers,Footwear,Virginia,XL,Maroon,57,Summer,4.4,No,Standard,No,No,47,Credit Card,Fortnightly
2431,20,Male,Jacket,Outerwear,North Dakota,XL,White,100,Summer,4.3,No,Express,No,No,42,Cash,Quarterly
2432,34,Male,Hoodie,Clothing,Alabama,S,Olive,73,Fall,3.4,No,Express,No,No,27,Bank Transfer,Every 3 Months
2433,59,Male,Jacket,Outerwear,Hawaii,M,Peach,66,Winter,2.8,No,Store Pickup,No,No,43,Venmo,Monthly
2434,54,Male,T-shirt,Clothing,Oregon,M,Blue,73,Spring,3.4,No,Standard,No,No,16,Cash,Bi-Weekly
2435,36,Male,Gloves,Accessories,Utah,M,Brown,45,Spring,5,No,Store Pickup,No,No,40,Credit Card,Monthly
2436,21,Male,Sneakers,Footwear,Hawaii,S,Black,27,Fall,4.5,No,Free Shipping,No,No,29,Cash,Bi-Weekly
2437,52,Male,T-shirt,Clothing,Connecticut,M,Yellow,24,Fall,2.7,No,Store Pickup,No,No,38,Credit Card,Quarterly
2438,43,Male,Sneakers,Footwear,Wyoming,XL,Magenta,59,Winter,3.4,No,Store Pickup,No,No,34,Credit Card,Weekly
2439,32,Male,Jeans,Clothing,Delaware,S,Cyan,20,Winter,3.4,No,Express,No,No,30,Venmo,Weekly
2440,55,Male,Handbag,Accessories,Arkansas,M,Maroon,44,Summer,2.8,No,Standard,No,No,45,Bank Transfer,Annually
2441,31,Male,Socks,Clothing,Indiana,M,Red,90,Spring,4.7,No,Standard,No,No,47,Bank Transfer,Annually
2442,45,Male,Jewelry,Accessories,California,M,Black,36,Fall,4.7,No,Free Shipping,No,No,5,Credit Card,Monthly
2443,53,Male,Blouse,Clothing,Wyoming,L,Violet,95,Winter,4.7,No,Free Shipping,No,No,50,Debit Card,Bi-Weekly
2444,24,Male,Backpack,Accessories,South Dakota,M,Green,30,Spring,3.4,No,2-Day Shipping,No,No,24,Bank Transfer,Bi-Weekly
2445,47,Male,Scarf,Accessories,West Virginia,S,Gold,65,Fall,3.7,No,Express,No,No,15,Debit Card,Bi-Weekly
2446,63,Male,Scarf,Accessories,Tennessee,M,Brown,96,Summer,4.1,No,Store Pickup,No,No,50,Cash,Weekly
2447,38,Male,Shirt,Clothing,Alaska,L,Peach,65,Spring,2.9,No,2-Day Shipping,No,No,7,Credit Card,Monthly
2448,59,Male,Pants,Clothing,South Dakota,L,Peach,47,Fall,3.2,No,Store Pickup,No,No,10,Venmo,Fortnightly
2449,54,Male,Hat,Accessories,Tennessee,S,Violet,25,Fall,3,No,Free Shipping,No,No,38,PayPal,Bi-Weekly
2450,26,Male,Coat,Outerwear,Alabama,S,Violet,56,Fall,4.1,No,Express,No,No,31,Venmo,Fortnightly
2451,68,Male,T-shirt,Clothing,North Carolina,M,Magenta,76,Fall,4.5,No,Standard,No,No,7,Venmo,Quarterly
2452,41,Male,Socks,Clothing,Oklahoma,M,Purple,60,Fall,3.4,No,Store Pickup,No,No,27,Venmo,Monthly
2453,68,Male,Shirt,Clothing,New York,L,Purple,67,Winter,4.1,No,Express,No,No,45,Bank Transfer,Every 3 Months
2454,21,Male,Sweater,Clothing,Iowa,XL,Cyan,95,Spring,4.6,No,Store Pickup,No,No,13,Cash,Annually
2455,32,Male,Gloves,Accessories,Alaska,M,Magenta,72,Winter,4.6,No,Express,No,No,33,Venmo,Annually
2456,20,Male,Belt,Accessories,Alaska,L,Lavender,98,Spring,3.4,No,Express,No,No,25,Cash,Every 3 Months
2457,59,Male,Jeans,Clothing,Nebraska,M,Green,83,Winter,3.3,No,2-Day Shipping,No,No,5,PayPal,Monthly
2458,53,Male,Handbag,Accessories,Delaware,M,Maroon,37,Fall,3.6,No,2-Day Shipping,No,No,23,Cash,Quarterly
2459,66,Male,T-shirt,Clothing,Texas,L,Turquoise,85,Fall,4.6,No,Free Shipping,No,No,17,Bank Transfer,Weekly
2460,47,Male,Socks,Clothing,Missouri,L,Violet,36,Fall,4.3,No,2-Day Shipping,No,No,14,Cash,Weekly
2461,58,Male,Jeans,Clothing,Maine,S,Lavender,36,Winter,4,No,Store Pickup,No,No,28,Credit Card,Annually
2462,28,Male,Scarf,Accessories,Pennsylvania,L,Red,86,Summer,4.8,No,Next Day Air,No,No,19,Credit Card,Weekly
2463,68,Male,Pants,Clothing,Missouri,XL,Orange,99,Spring,4.3,No,Standard,No,No,31,Bank Transfer,Bi-Weekly
2464,60,Male,Blouse,Clothing,Mississippi,XL,Indigo,21,Summer,3.3,No,Standard,No,No,25,Cash,Bi-Weekly
2465,47,Male,Jacket,Outerwear,Hawaii,L,Teal,84,Winter,2.8,No,Express,No,No,4,Cash,Bi-Weekly
2466,18,Male,Sandals,Footwear,Texas,M,Brown,63,Spring,4.4,No,Free Shipping,No,No,20,Bank Transfer,Weekly
2467,32,Male,Shorts,Clothing,South Dakota,S,Pink,84,Summer,3.7,No,Express,No,No,37,Cash,Annually
2468,27,Male,Shorts,Clothing,New Jersey,M,Lavender,72,Spring,3.6,No,Express,No,No,28,Credit Card,Annually
2469,65,Male,Skirt,Clothing,Connecticut,L,Cyan,21,Winter,3.7,No,2-Day Shipping,No,No,6,Venmo,Weekly
2470,68,Male,Sandals,Footwear,Maryland,M,Yellow,92,Fall,5,No,Standard,No,No,27,PayPal,Annually
2471,55,Male,Blouse,Clothing,Arizona,XL,Pink,72,Fall,2.7,No,Next Day Air,No,No,29,Credit Card,Fortnightly
2472,30,Male,Sandals,Footwear,Oklahoma,M,Gray,83,Spring,4.3,No,Store Pickup,No,No,1,Cash,Annually
2473,24,Male,Shirt,Clothing,Utah,M,Peach,73,Summer,4.1,No,Standard,No,No,31,Credit Card,Annually
2474,57,Male,Socks,Clothing,Arkansas,M,Red,98,Winter,2.6,No,Next Day Air,No,No,28,Cash,Quarterly
2475,23,Male,T-shirt,Clothing,North Carolina,M,Olive,76,Fall,3.2,No,Store Pickup,No,No,19,Bank Transfer,Quarterly
2476,69,Male,Dress,Clothing,California,S,Lavender,43,Summer,3.5,No,Next Day Air,No,No,36,Venmo,Monthly
2477,60,Male,Hat,Accessories,Colorado,M,Turquoise,60,Summer,3.7,No,Next Day Air,No,No,28,Cash,Monthly
2478,25,Male,Gloves,Accessories,California,L,Turquoise,40,Spring,3.8,No,2-Day Shipping,No,No,29,PayPal,Weekly
2479,18,Male,Socks,Clothing,Vermont,S,Maroon,93,Winter,4.8,No,2-Day Shipping,No,No,9,Bank Transfer,Every 3 Months
2480,37,Male,Dress,Clothing,Kansas,S,Olive,98,Fall,4.2,No,Standard,No,No,26,Credit Card,Every 3 Months
2481,61,Male,Socks,Clothing,Ohio,XL,Maroon,91,Summer,2.9,No,Next Day Air,No,No,7,Credit Card,Fortnightly
2482,41,Male,Belt,Accessories,New Jersey,XL,Cyan,92,Fall,2.9,No,Free Shipping,No,No,35,Debit Card,Weekly
2483,69,Male,Handbag,Accessories,Arizona,S,Peach,87,Winter,4.8,No,Next Day Air,No,No,46,Credit Card,Every 3 Months
2484,32,Male,Skirt,Clothing,Arizona,S,Teal,96,Fall,2.9,No,Standard,No,No,8,Debit Card,Monthly
2485,60,Male,Hoodie,Clothing,New Hampshire,M,Green,97,Summer,4.8,No,2-Day Shipping,No,No,50,Cash,Every 3 Months
2486,43,Male,Blouse,Clothing,Louisiana,M,Beige,55,Spring,4.6,No,2-Day Shipping,No,No,37,Bank Transfer,Annually
2487,61,Male,Jeans,Clothing,Texas,L,Magenta,58,Spring,4.4,No,Store Pickup,No,No,6,Credit Card,Fortnightly
2488,57,Male,Boots,Footwear,Montana,L,Violet,21,Spring,3,No,Next Day Air,No,No,16,PayPal,Bi-Weekly
2489,56,Male,Handbag,Accessories,New Hampshire,XL,Charcoal,82,Summer,4.4,No,Express,No,No,30,PayPal,Monthly
2490,66,Male,Coat,Outerwear,South Dakota,M,Green,34,Winter,3.9,No,Express,No,No,50,Venmo,Quarterly
2491,52,Male,Blouse,Clothing,Montana,M,Gray,78,Spring,4,No,Free Shipping,No,No,5,Cash,Every 3 Months
2492,63,Male,Handbag,Accessories,North Carolina,M,Magenta,47,Spring,2.5,No,Express,No,No,15,Bank Transfer,Monthly
2493,50,Male,Sunglasses,Accessories,South Dakota,S,Silver,96,Summer,4.1,No,Next Day Air,No,No,34,Bank Transfer,Bi-Weekly
2494,21,Male,Socks,Clothing,Maine,S,Beige,23,Fall,4.8,No,2-Day Shipping,No,No,6,Venmo,Every 3 Months
2495,42,Male,Shoes,Footwear,Oklahoma,S,Peach,27,Winter,2.6,No,Store Pickup,No,No,26,Debit Card,Annually
2496,40,Male,Backpack,Accessories,Nebraska,XL,Orange,37,Spring,3.1,No,Free Shipping,No,No,34,Credit Card,Every 3 Months
2497,67,Male,Scarf,Accessories,Illinois,S,Yellow,79,Summer,3.2,No,Store Pickup,No,No,37,Credit Card,Weekly
2498,35,Male,Backpack,Accessories,Colorado,M,Violet,40,Summer,4.2,No,Standard,No,No,28,Bank Transfer,Annually
2499,18,Male,Coat,Outerwear,Massachusetts,S,Green,39,Fall,2.6,No,Next Day Air,No,No,38,Cash,Fortnightly
2500,52,Male,Hoodie,Clothing,Louisiana,L,Pink,73,Summer,3.1,No,Next Day Air,No,No,2,Cash,Quarterly
2501,59,Male,Gloves,Accessories,Massachusetts,M,Violet,84,Fall,2.9,No,Store Pickup,No,No,32,Cash,Bi-Weekly
2502,49,Male,Shorts,Clothing,West Virginia,M,Violet,94,Fall,4.6,No,Free Shipping,No,No,30,Venmo,Bi-Weekly
2503,46,Male,Skirt,Clothing,Idaho,L,Pink,47,Spring,4.1,No,Standard,No,No,17,PayPal,Every 3 Months
2504,69,Male,Boots,Footwear,Ohio,M,Violet,77,Summer,2.5,No,Store Pickup,No,No,5,Debit Card,Bi-Weekly
2505,56,Male,Shorts,Clothing,Rhode Island,M,Turquoise,94,Winter,4,No,Store Pickup,No,No,31,Cash,Bi-Weekly
2506,27,Male,Handbag,Accessories,Illinois,M,Cyan,75,Summer,3.5,No,Express,No,No,43,PayPal,Quarterly
2507,57,Male,Dress,Clothing,New York,XL,Orange,82,Spring,4.4,No,Free Shipping,No,No,19,Venmo,Annually
2508,58,Male,Shoes,Footwear,Louisiana,M,Cyan,36,Fall,2.9,No,Store Pickup,No,No,32,Credit Card,Every 3 Months
2509,23,Male,Sneakers,Footwear,California,XL,Indigo,90,Spring,3.1,No,2-Day Shipping,No,No,5,Debit Card,Bi-Weekly
2510,19,Male,Socks,Clothing,Washington,M,Black,48,Spring,4.4,No,Free Shipping,No,No,9,Bank Transfer,Quarterly
2511,40,Male,Jacket,Outerwear,South Dakota,L,Purple,42,Winter,4.4,No,Standard,No,No,48,Credit Card,Weekly
2512,54,Male,Backpack,Accessories,Idaho,M,Cyan,33,Summer,2.7,No,Store Pickup,No,No,1,PayPal,Quarterly
